,customer_id,fraudulent,customerEmail,customerPhone,customerDevice,customerIPAddress,customerBillingAddress,orderId,orderAmount,orderState,orderShippingAddress,transactionId,paymentMethodId,transactionAmount,transactionFailed,paymentMethodRegistrationFailure,paymentMethodType,paymentMethodProvider,paymentMethodIssuer
162,48,False,briana34@gmail.com,952-580-9304x38838,s7dtery2p2f00b7qnwvv,f793:509a:b82a:f556:b199:c649:8ab3:3f0a,"4264 Traci Mountains Suite 245
East Trevor, NC 37274-0975",brzg7e,50,fulfilled,"4264 Traci Mountains Suite 245
East Trevor, NC 37274-0975",2gd1xtoz,qkhsgv41q,50,False,False,paypal,Maestro,Vertex Bancorp
163,48,False,briana34@gmail.com,952-580-9304x38838,s7dtery2p2f00b7qnwvv,f793:509a:b82a:f556:b199:c649:8ab3:3f0a,"4264 Traci Mountains Suite 245
East Trevor, NC 37274-0975",o2xkjm,18,fulfilled,"2282 Diaz Trafficway
West Alan, PW 51681",ji0xd4so,qkhsgv41q,18,True,False,paypal,Maestro,Vertex Bancorp
164,48,False,briana34@gmail.com,952-580-9304x38838,s7dtery2p2f00b7qnwvv,f793:509a:b82a:f556:b199:c649:8ab3:3f0a,"4264 Traci Mountains Suite 245
East Trevor, NC 37274-0975",o2xkjm,18,fulfilled,"2282 Diaz Trafficway
West Alan, PW 51681",0xj8t0jz,qkhsgv41q,18,False,False,paypal,Maestro,Vertex Bancorp
165,48,False,briana34@gmail.com,952-580-9304x38838,s7dtery2p2f00b7qnwvv,f793:509a:b82a:f556:b199:c649:8ab3:3f0a,"4264 Traci Mountains Suite 245
East Trevor, NC 37274-0975",8id3sg,41,pending,"4264 Traci Mountains Suite 245
East Trevor, NC 37274-0975",4bce098o,qkhsgv41q,41,True,False,paypal,Maestro,Vertex Bancorp
166,48,False,briana34@gmail.com,952-580-9304x38838,s7dtery2p2f00b7qnwvv,f793:509a:b82a:f556:b199:c649:8ab3:3f0a,"4264 Traci Mountains Suite 245
East Trevor, NC 37274-0975",8id3sg,41,pending,"4264 Traci Mountains Suite 245
East Trevor, NC 37274-0975",zrro6kto,qkhsgv41q,41,False,False,paypal,Maestro,Vertex Bancorp
167,48,False,briana34@gmail.com,952-580-9304x38838,s7dtery2p2f00b7qnwvv,f793:509a:b82a:f556:b199:c649:8ab3:3f0a,"4264 Traci Mountains Suite 245
East Trevor, NC 37274-0975",tex5rp,39,fulfilled,"4264 Traci Mountains Suite 245
East Trevor, NC 37274-0975",z292pjgq,h2awlopgd,39,False,False,apple pay,JCB 16 digit,Bulwark Trust Corp.
168,48,False,briana34@gmail.com,952-580-9304x38838,s7dtery2p2f00b7qnwvv,f793:509a:b82a:f556:b199:c649:8ab3:3f0a,"4264 Traci Mountains Suite 245
East Trevor, NC 37274-0975",z11a6h,29,fulfilled,"4264 Traci Mountains Suite 245
East Trevor, NC 37274-0975",7o924iwu,h2awlopgd,29,False,False,apple pay,JCB 16 digit,Bulwark Trust Corp.
169,49,False,jonesandrea@gray.biz,+49(5)7226212913,szchbklzmzi87sa0oyz0,120.215.98.17,"33328 Mendez Shore Apt. 328
North Miguelville, MT 05102-0874",sqfq9g,45,fulfilled,"33328 Mendez Shore Apt. 328
North Miguelville, MT 05102-0874",jjnhdzhb,gxjchyxfz,45,False,False,paypal,JCB 16 digit,Citizens First Banks
170,49,False,jonesandrea@gray.biz,+49(5)7226212913,szchbklzmzi87sa0oyz0,120.215.98.17,"33328 Mendez Shore Apt. 328
North Miguelville, MT 05102-0874",lco8r4,22,fulfilled,"214 Rachel Branch
East Gabriela, NJ 89474-5585",cmlxddnq,gxjchyxfz,22,False,False,paypal,JCB 16 digit,Citizens First Banks
171,49,False,jonesandrea@gray.biz,+49(5)7226212913,szchbklzmzi87sa0oyz0,120.215.98.17,"33328 Mendez Shore Apt. 328
North Miguelville, MT 05102-0874",d1mfum,29,fulfilled,"369 Moreno Lock
Raytown, MS 71921-2845",kyzfj2ta,gxjchyxfz,29,False,False,paypal,JCB 16 digit,Citizens First Banks
172,50,True,kristina41@gmail.com,1-836-334-7673,1a88bvu79nax6873na08,35.23.150.176,"5769 Ronald Brook Suite 963
Lake Jasonfurt, MS 45350-9530",d6sbjc,51,fulfilled,"5769 Ronald Brook Suite 963
Lake Jasonfurt, MS 45350-9530",o022s00u,bkopk7uzs,51,True,False,card,VISA 16 digit,Rose Bancshares
173,50,True,kristina41@gmail.com,1-836-334-7673,1a88bvu79nax6873na08,35.23.150.176,"5769 Ronald Brook Suite 963
Lake Jasonfurt, MS 45350-9530",d6sbjc,51,fulfilled,"5769 Ronald Brook Suite 963
Lake Jasonfurt, MS 45350-9530",w7ludkyz,bkopk7uzs,51,False,False,card,VISA 16 digit,Rose Bancshares
174,50,True,kristina41@gmail.com,1-836-334-7673,1a88bvu79nax6873na08,35.23.150.176,"5769 Ronald Brook Suite 963
Lake Jasonfurt, MS 45350-9530",izroq8,36,fulfilled,"298 Stephanie Passage
Ortizhaven, WY 41473",ohw0eoga,bwj2e7i76,36,False,False,card,Mastercard,Vertex Bancorp
175,50,True,kristina41@gmail.com,1-836-334-7673,1a88bvu79nax6873na08,35.23.150.176,"5769 Ronald Brook Suite 963
Lake Jasonfurt, MS 45350-9530",9spaf7,60,fulfilled,"USCGC Smith
FPO AE 33964-3887",uusnh2tp,bwj2e7i76,60,False,False,card,Mastercard,Vertex Bancorp
176,50,True,kristina41@gmail.com,1-836-334-7673,1a88bvu79nax6873na08,35.23.150.176,"5769 Ronald Brook Suite 963
Lake Jasonfurt, MS 45350-9530",8f7mcp,52,fulfilled,"2079 Woods Unions
Brandibury, AR 18360-1093",0niv9sm2,bwj2e7i76,52,False,False,card,Mastercard,Vertex Bancorp
177,50,True,kristina41@gmail.com,1-836-334-7673,1a88bvu79nax6873na08,35.23.150.176,"5769 Ronald Brook Suite 963
Lake Jasonfurt, MS 45350-9530",xwtnot,68,fulfilled,"USS Medina
FPO AA 42900",by1ob38p,bwj2e7i76,68,False,False,card,Mastercard,Vertex Bancorp
178,50,True,kristina41@gmail.com,1-836-334-7673,1a88bvu79nax6873na08,35.23.150.176,"5769 Ronald Brook Suite 963
Lake Jasonfurt, MS 45350-9530",iaousp,51,fulfilled,"5769 Ronald Brook Suite 963
Lake Jasonfurt, MS 45350-9530",h96uhgzk,cm5dp45zh,51,False,False,apple pay,JCB 16 digit,Citizens First Banks
179,52,False,nolanalec@yahoo.com,+00(2)1650962747,9ytcxpehi6xw76g5qhhl,b298:90c6:ce22:e0aa:5906:4ec3:d8c:a455,"6790 Cassandra Loop
Davidton, ME 00036",48pqsb,31,fulfilled,"6790 Cassandra Loop
Davidton, ME 00036",uzxl7bjx,k5n97dkql,31,False,False,card,JCB 15 digit,Citizens First Banks
180,52,False,nolanalec@yahoo.com,+00(2)1650962747,9ytcxpehi6xw76g5qhhl,b298:90c6:ce22:e0aa:5906:4ec3:d8c:a455,"6790 Cassandra Loop
Davidton, ME 00036",tprxxg,36,fulfilled,"6790 Cassandra Loop
Davidton, ME 00036",6vdayna1,7am579wop,36,False,False,card,Maestro,Solace Banks
181,52,False,nolanalec@yahoo.com,+00(2)1650962747,9ytcxpehi6xw76g5qhhl,b298:90c6:ce22:e0aa:5906:4ec3:d8c:a455,"6790 Cassandra Loop
Davidton, ME 00036",3j539y,42,fulfilled,"32795 Gregory Tunnel Apt. 420
Patrickton, OR 99089-6477",3rc2nhqf,7am579wop,42,False,False,card,Maestro,Solace Banks
182,52,False,nolanalec@yahoo.com,+00(2)1650962747,9ytcxpehi6xw76g5qhhl,b298:90c6:ce22:e0aa:5906:4ec3:d8c:a455,"6790 Cassandra Loop
Davidton, ME 00036",q4rqn8,35,fulfilled,"6790 Cassandra Loop
Davidton, ME 00036",83llpfdj,7am579wop,35,True,False,card,Maestro,Solace Banks
183,52,False,nolanalec@yahoo.com,+00(2)1650962747,9ytcxpehi6xw76g5qhhl,b298:90c6:ce22:e0aa:5906:4ec3:d8c:a455,"6790 Cassandra Loop
Davidton, ME 00036",q4rqn8,35,fulfilled,"6790 Cassandra Loop
Davidton, ME 00036",rhgbdlfu,7am579wop,35,False,False,card,Maestro,Solace Banks
184,53,False,spencer77@reid.com,423.526.5373,7318fn930cyfirv504xp,8.13.234.51,"9811 Allison Harbors
Perryberg, SC 57620-9104",phfc5z,17,fulfilled,"966 Jones Forks Suite 546
North Jesusshire, MI 55779-7683",obe4ky4l,kvc38kle1,17,True,False,card,JCB 16 digit,Vertex Bancorp
185,53,False,spencer77@reid.com,423.526.5373,7318fn930cyfirv504xp,8.13.234.51,"9811 Allison Harbors
Perryberg, SC 57620-9104",phfc5z,17,fulfilled,"966 Jones Forks Suite 546
North Jesusshire, MI 55779-7683",h0heqcju,kvc38kle1,17,True,False,card,JCB 16 digit,Vertex Bancorp
186,53,False,spencer77@reid.com,423.526.5373,7318fn930cyfirv504xp,8.13.234.51,"9811 Allison Harbors
Perryberg, SC 57620-9104",phfc5z,17,fulfilled,"966 Jones Forks Suite 546
North Jesusshire, MI 55779-7683",9udno8l3,bv4rt0waw,17,True,False,card,JCB 16 digit,Citizens First Banks
187,53,False,spencer77@reid.com,423.526.5373,7318fn930cyfirv504xp,8.13.234.51,"9811 Allison Harbors
Perryberg, SC 57620-9104",phfc5z,17,fulfilled,"966 Jones Forks Suite 546
North Jesusshire, MI 55779-7683",9pqd6ebh,bv4rt0waw,17,False,False,card,JCB 16 digit,Citizens First Banks
188,53,False,spencer77@reid.com,423.526.5373,7318fn930cyfirv504xp,8.13.234.51,"9811 Allison Harbors
Perryberg, SC 57620-9104",7g535w,33,failed,"363 Michael Villages
Kristineburgh, NM 59002",62dks9yz,bv4rt0waw,33,False,False,card,JCB 16 digit,Citizens First Banks
189,55,True,uguzman@yahoo.com,(017)893-9493,at92v1f1r3shwbeujiap,151.245.182.84,"9596 Christian Bridge
West Nicholasbury, OR 90106-9840",32rax6,353,fulfilled,"9596 Christian Bridge
West Nicholasbury, OR 90106-9840",ftiso5mr,73a2hlmnm,353,True,False,card,VISA 16 digit,Her Majesty Trust
190,56,False,ssmith@levine-harmon.biz,266-228-3021x90360,7u2y3wsyj7ehzfao86md,13ff:5a93:bc34:e190:5e4b:ac80:2e2d:6217,"37549 Crawford Forest
Christopherside, KY 96656",9ekv8b,17,fulfilled,"58408 Stacy Grove
Port Gregory, MD 11557-3871",3f97a9jm,was3bq380,17,False,False,card,Voyager,Fountain Financial Inc.
191,56,False,ssmith@levine-harmon.biz,266-228-3021x90360,7u2y3wsyj7ehzfao86md,13ff:5a93:bc34:e190:5e4b:ac80:2e2d:6217,"37549 Crawford Forest
Christopherside, KY 96656",l4l6tx,24,fulfilled,"37549 Crawford Forest
Christopherside, KY 96656",uriznwe8,was3bq380,24,False,False,card,Voyager,Fountain Financial Inc.
192,56,False,ssmith@levine-harmon.biz,266-228-3021x90360,7u2y3wsyj7ehzfao86md,13ff:5a93:bc34:e190:5e4b:ac80:2e2d:6217,"37549 Crawford Forest
Christopherside, KY 96656",y50p63,36,fulfilled,"37549 Crawford Forest
Christopherside, KY 96656",6qb7pwgb,was3bq380,36,True,False,card,Voyager,Fountain Financial Inc.
193,56,False,ssmith@levine-harmon.biz,266-228-3021x90360,7u2y3wsyj7ehzfao86md,13ff:5a93:bc34:e190:5e4b:ac80:2e2d:6217,"37549 Crawford Forest
Christopherside, KY 96656",l4l6tx,24,fulfilled,"37549 Crawford Forest
Christopherside, KY 96656",qblbbsr6,k5xriv8co,24,True,True,card,Maestro,His Majesty Bank Corp.
194,56,False,ssmith@levine-harmon.biz,266-228-3021x90360,7u2y3wsyj7ehzfao86md,13ff:5a93:bc34:e190:5e4b:ac80:2e2d:6217,"37549 Crawford Forest
Christopherside, KY 96656",y4a3bt,35,pending,"37549 Crawford Forest
Christopherside, KY 96656",wpumno5r,k5xriv8co,35,False,True,card,Maestro,His Majesty Bank Corp.
195,56,False,ssmith@levine-harmon.biz,266-228-3021x90360,7u2y3wsyj7ehzfao86md,13ff:5a93:bc34:e190:5e4b:ac80:2e2d:6217,"37549 Crawford Forest
Christopherside, KY 96656",xtmpum,32,fulfilled,"37549 Crawford Forest
Christopherside, KY 96656",th1lhv8t,k5xriv8co,32,False,True,card,Maestro,His Majesty Bank Corp.
196,56,False,ssmith@levine-harmon.biz,266-228-3021x90360,7u2y3wsyj7ehzfao86md,13ff:5a93:bc34:e190:5e4b:ac80:2e2d:6217,"37549 Crawford Forest
Christopherside, KY 96656",y50p63,36,fulfilled,"37549 Crawford Forest
Christopherside, KY 96656",cyob52xd,k5xriv8co,36,True,True,card,Maestro,His Majesty Bank Corp.
197,56,False,ssmith@levine-harmon.biz,266-228-3021x90360,7u2y3wsyj7ehzfao86md,13ff:5a93:bc34:e190:5e4b:ac80:2e2d:6217,"37549 Crawford Forest
Christopherside, KY 96656",y50p63,36,fulfilled,"37549 Crawford Forest
Christopherside, KY 96656",fu5bnafm,k5xriv8co,36,True,True,card,Maestro,His Majesty Bank Corp.
198,57,True,feliciabrown@gmail.com,(226)129-2677,z7xkuohhjbtiqs6q9rk9,115.137.171.103,"49680 Brian Squares Apt. 122
Port Walterburgh, MH 02766-0708",jp7kqk,41,fulfilled,"1089 Christopher Neck Suite 097
Scottmouth, GA 02587-6233",55tz7m12,0ma0yi3jg,41,False,False,card,JCB 16 digit,Her Majesty Trust
199,58,False,dianacook@gmail.com,764-447-7031,ntl63nfd4sevm4xxvsyq,710e:d9d9:1ef0:cdc:ed53:10d:2c7e:667e,"938 Miranda Mountain
Alexandratown, AS 69640",23cqz5,19,failed,"226 Steven Course
New Jaime, VI 82101-3297",xmzhdlhj,yu71nlc3z,19,True,False,card,JCB 16 digit,Vertex Bancorp
200,58,False,dianacook@gmail.com,764-447-7031,ntl63nfd4sevm4xxvsyq,710e:d9d9:1ef0:cdc:ed53:10d:2c7e:667e,"938 Miranda Mountain
Alexandratown, AS 69640",23cqz5,19,failed,"226 Steven Course
New Jaime, VI 82101-3297",mivfzxfz,yu71nlc3z,19,False,False,card,JCB 16 digit,Vertex Bancorp
201,58,False,dianacook@gmail.com,764-447-7031,ntl63nfd4sevm4xxvsyq,710e:d9d9:1ef0:cdc:ed53:10d:2c7e:667e,"938 Miranda Mountain
Alexandratown, AS 69640",gxeyl2,20,fulfilled,"938 Miranda Mountain
Alexandratown, AS 69640",6nfh2k77,yu71nlc3z,20,False,False,card,JCB 16 digit,Vertex Bancorp
202,59,False,cookbenjamin@hotmail.com,(287)694-5221x45370,8fapmchbpcdesx94tnmb,82.3.174.184,"585 Veronica Loop Suite 856
East Rebeccachester, AZ 55756",zllwa6,37,fulfilled,"585 Veronica Loop Suite 856
East Rebeccachester, AZ 55756",odva1tei,wejtuspvr,37,True,False,card,Mastercard,Grand Credit Corporation
203,59,False,cookbenjamin@hotmail.com,(287)694-5221x45370,8fapmchbpcdesx94tnmb,82.3.174.184,"585 Veronica Loop Suite 856
East Rebeccachester, AZ 55756",zllwa6,37,fulfilled,"585 Veronica Loop Suite 856
East Rebeccachester, AZ 55756",7p1c81gx,wejtuspvr,37,True,False,card,Mastercard,Grand Credit Corporation
204,59,False,cookbenjamin@hotmail.com,(287)694-5221x45370,8fapmchbpcdesx94tnmb,82.3.174.184,"585 Veronica Loop Suite 856
East Rebeccachester, AZ 55756",zllwa6,37,fulfilled,"585 Veronica Loop Suite 856
East Rebeccachester, AZ 55756",wxb335un,wejtuspvr,37,False,False,card,Mastercard,Grand Credit Corporation
205,59,False,cookbenjamin@hotmail.com,(287)694-5221x45370,8fapmchbpcdesx94tnmb,82.3.174.184,"585 Veronica Loop Suite 856
East Rebeccachester, AZ 55756",znlrfn,14,fulfilled,"5936 Logan Forge Apt. 622
North Kevinshire, NV 15030-8421",hyknr1f4,wejtuspvr,14,False,False,card,Mastercard,Grand Credit Corporation
206,59,False,cookbenjamin@hotmail.com,(287)694-5221x45370,8fapmchbpcdesx94tnmb,82.3.174.184,"585 Veronica Loop Suite 856
East Rebeccachester, AZ 55756",rl4qc1,49,fulfilled,"585 Veronica Loop Suite 856
East Rebeccachester, AZ 55756",1qfz6ocd,wejtuspvr,49,False,False,card,Mastercard,Grand Credit Corporation
207,59,False,cookbenjamin@hotmail.com,(287)694-5221x45370,8fapmchbpcdesx94tnmb,82.3.174.184,"585 Veronica Loop Suite 856
East Rebeccachester, AZ 55756",6s4aem,43,fulfilled,"585 Veronica Loop Suite 856
East Rebeccachester, AZ 55756",mctz3wea,wejtuspvr,43,False,False,card,Mastercard,Grand Credit Corporation
208,60,True,joserowland@jones.com,698-954-1805,znzp16ko7mtwjfxgrle4,152.211.139.83,"1292 Tricia Key Suite 062
Marthabury, KS 40445",u5a84z,31,fulfilled,"702 Richard Dale Suite 484
New Paula, CT 56858-8909",yjfirs14,r2v5bgqxf,31,False,False,card,VISA 16 digit,Her Majesty Trust
209,60,True,joserowland@jones.com,698-954-1805,znzp16ko7mtwjfxgrle4,152.211.139.83,"1292 Tricia Key Suite 062
Marthabury, KS 40445",809d5o,46,fulfilled,"1292 Tricia Key Suite 062
Marthabury, KS 40445",hrzejsy4,f3l73qqm9,46,False,False,card,American Express,Grand Credit Corporation
210,60,True,joserowland@jones.com,698-954-1805,znzp16ko7mtwjfxgrle4,152.211.139.83,"1292 Tricia Key Suite 062
Marthabury, KS 40445",734b9q,16,fulfilled,"1292 Tricia Key Suite 062
Marthabury, KS 40445",6xtouwt2,f3l73qqm9,16,False,False,card,American Express,Grand Credit Corporation
211,60,True,joserowland@jones.com,698-954-1805,znzp16ko7mtwjfxgrle4,152.211.139.83,"1292 Tricia Key Suite 062
Marthabury, KS 40445",02x0ec,15,fulfilled,"15587 Rios Center
East Dawn, AR 22196",u2mtko2f,yym5xo9qi,15,False,False,card,Diners Club / Carte Blanche,Citizens First Banks
212,61,False,pattersonphilip@yahoo.com,(425)200-2228,9gyjtadv75scvq723pow,d1ca:57d4:7c58:8cd4:e100:99d8:3fd6:92f9,"258 Teresa Crescent Apt. 167
Rodriguezmouth, AS 13930",wg4ai4,18,failed,"PSC 6562, Box 6787
APO AE 05203",61k4wiml,6954oj7dx,18,False,False,paypal,JCB 16 digit,His Majesty Bank Corp.
213,61,False,pattersonphilip@yahoo.com,(425)200-2228,9gyjtadv75scvq723pow,d1ca:57d4:7c58:8cd4:e100:99d8:3fd6:92f9,"258 Teresa Crescent Apt. 167
Rodriguezmouth, AS 13930",dkwhx7,16,fulfilled,"258 Teresa Crescent Apt. 167
Rodriguezmouth, AS 13930",tuyrl147,6954oj7dx,16,False,False,paypal,JCB 16 digit,His Majesty Bank Corp.
214,61,False,pattersonphilip@yahoo.com,(425)200-2228,9gyjtadv75scvq723pow,d1ca:57d4:7c58:8cd4:e100:99d8:3fd6:92f9,"258 Teresa Crescent Apt. 167
Rodriguezmouth, AS 13930",5ref00,39,pending,"PSC 0481, Box 8369
APO AP 33323-5409",cattpxq6,6954oj7dx,39,False,False,paypal,JCB 16 digit,His Majesty Bank Corp.
215,61,False,pattersonphilip@yahoo.com,(425)200-2228,9gyjtadv75scvq723pow,d1ca:57d4:7c58:8cd4:e100:99d8:3fd6:92f9,"258 Teresa Crescent Apt. 167
Rodriguezmouth, AS 13930",4clclj,37,fulfilled,"968 Lisa Fall
Lake Arianashire, DC 66544-2874",kn2hi7mn,ujky4teqc,37,False,False,card,American Express,Grand Credit Corporation
216,62,True,hj8maoy@1jcfcxs7,03115487766,e3prs7zh4ueieiwlkud7,769a:4538:2bd2:8213:85ed:ca71:1ea3:dcd9,"872 Ashley Island Apt. 254
East Anthonytown, LA 10352",qfteet,12,failed,"872 Ashley Island Apt. 254
East Anthonytown, LA 10352",ixardum8,7b7gmp8al,12,False,False,card,VISA 16 digit,Citizens First Banks
217,62,True,hj8maoy@1jcfcxs7,03115487766,e3prs7zh4ueieiwlkud7,769a:4538:2bd2:8213:85ed:ca71:1ea3:dcd9,"872 Ashley Island Apt. 254
East Anthonytown, LA 10352",8a35qi,48,failed,"872 Ashley Island Apt. 254
East Anthonytown, LA 10352",01qy7cu0,7b7gmp8al,48,True,False,card,VISA 16 digit,Citizens First Banks
218,62,True,hj8maoy@1jcfcxs7,03115487766,e3prs7zh4ueieiwlkud7,769a:4538:2bd2:8213:85ed:ca71:1ea3:dcd9,"872 Ashley Island Apt. 254
East Anthonytown, LA 10352",8a35qi,48,failed,"872 Ashley Island Apt. 254
East Anthonytown, LA 10352",b2llml7i,7b7gmp8al,48,False,False,card,VISA 16 digit,Citizens First Banks
219,62,True,hj8maoy@1jcfcxs7,03115487766,e3prs7zh4ueieiwlkud7,769a:4538:2bd2:8213:85ed:ca71:1ea3:dcd9,"872 Ashley Island Apt. 254
East Anthonytown, LA 10352",sw4bii,41,fulfilled,"872 Ashley Island Apt. 254
East Anthonytown, LA 10352",cwqkwqg6,7b7gmp8al,41,False,False,card,VISA 16 digit,Citizens First Banks
220,62,True,hj8maoy@1jcfcxs7,03115487766,e3prs7zh4ueieiwlkud7,769a:4538:2bd2:8213:85ed:ca71:1ea3:dcd9,"872 Ashley Island Apt. 254
East Anthonytown, LA 10352",5xh1fc,29,fulfilled,"872 Ashley Island Apt. 254
East Anthonytown, LA 10352",ao9gm8ru,7b7gmp8al,29,False,False,card,VISA 16 digit,Citizens First Banks
221,62,True,hj8maoy@1jcfcxs7,03115487766,e3prs7zh4ueieiwlkud7,769a:4538:2bd2:8213:85ed:ca71:1ea3:dcd9,"872 Ashley Island Apt. 254
East Anthonytown, LA 10352",m6pkzg,22,fulfilled,"872 Ashley Island Apt. 254
East Anthonytown, LA 10352",eyudgsxk,pr3xs6kdy,22,False,False,paypal,VISA 13 digit,Fountain Financial Inc.
222,63,False,finleybrianna@yahoo.com,255-915-9059x3369,m97tf30d9wpav4njjfbm,233.79.136.157,"445 Nicole Hollow
Carterton, FM 48532",np9ggp,44,fulfilled,"445 Nicole Hollow
Carterton, FM 48532",gec3i717,l1qil6tjh,44,False,False,card,American Express,Bastion Banks
223,63,False,finleybrianna@yahoo.com,255-915-9059x3369,m97tf30d9wpav4njjfbm,233.79.136.157,"445 Nicole Hollow
Carterton, FM 48532",8zs126,43,failed,"445 Nicole Hollow
Carterton, FM 48532",e9cfoezm,l1qil6tjh,43,True,False,card,American Express,Bastion Banks
224,63,False,finleybrianna@yahoo.com,255-915-9059x3369,m97tf30d9wpav4njjfbm,233.79.136.157,"445 Nicole Hollow
Carterton, FM 48532",8zs126,43,failed,"445 Nicole Hollow
Carterton, FM 48532",vln8ddqj,l1qil6tjh,43,True,False,card,American Express,Bastion Banks
225,63,False,finleybrianna@yahoo.com,255-915-9059x3369,m97tf30d9wpav4njjfbm,233.79.136.157,"445 Nicole Hollow
Carterton, FM 48532",9416gf,41,fulfilled,"445 Nicole Hollow
Carterton, FM 48532",20fwt83g,l1qil6tjh,41,False,False,card,American Express,Bastion Banks
226,63,False,finleybrianna@yahoo.com,255-915-9059x3369,m97tf30d9wpav4njjfbm,233.79.136.157,"445 Nicole Hollow
Carterton, FM 48532",6avmqe,16,fulfilled,"445 Nicole Hollow
Carterton, FM 48532",ybvvmxmd,l1qil6tjh,16,True,False,card,American Express,Bastion Banks
227,63,False,finleybrianna@yahoo.com,255-915-9059x3369,m97tf30d9wpav4njjfbm,233.79.136.157,"445 Nicole Hollow
Carterton, FM 48532",6avmqe,16,fulfilled,"445 Nicole Hollow
Carterton, FM 48532",203fxp7y,l1qil6tjh,16,True,False,card,American Express,Bastion Banks
228,63,False,finleybrianna@yahoo.com,255-915-9059x3369,m97tf30d9wpav4njjfbm,233.79.136.157,"445 Nicole Hollow
Carterton, FM 48532",6avmqe,16,fulfilled,"445 Nicole Hollow
Carterton, FM 48532",7sajyzm4,l1qil6tjh,16,False,False,card,American Express,Bastion Banks
229,64,True,suzanne21@gmail.com,1-043-962-2576,ewc3gyloi1ing9o64jpt,4834:7ccb:15de:9123:5658:42c3:cc50:79f,"398 Latasha Canyon
Kathyland, LA 36717-2161",l4hhqu,37,failed,"398 Latasha Canyon
Kathyland, LA 36717-2161",hpcgclef,6ke43eyg9,37,False,False,card,Voyager,r
230,64,True,suzanne21@gmail.com,1-043-962-2576,ewc3gyloi1ing9o64jpt,4834:7ccb:15de:9123:5658:42c3:cc50:79f,"398 Latasha Canyon
Kathyland, LA 36717-2161",z2x7az,31,fulfilled,"94922 Robert Park
Kellyhaven, OK 36922-3583",vdwjlp18,6ke43eyg9,31,True,False,card,Voyager,r
231,64,True,suzanne21@gmail.com,1-043-962-2576,ewc3gyloi1ing9o64jpt,4834:7ccb:15de:9123:5658:42c3:cc50:79f,"398 Latasha Canyon
Kathyland, LA 36717-2161",z2x7az,31,fulfilled,"94922 Robert Park
Kellyhaven, OK 36922-3583",5mub2d51,6ke43eyg9,31,False,False,card,Voyager,r
232,64,True,suzanne21@gmail.com,1-043-962-2576,ewc3gyloi1ing9o64jpt,4834:7ccb:15de:9123:5658:42c3:cc50:79f,"398 Latasha Canyon
Kathyland, LA 36717-2161",910715,24,fulfilled,"398 Latasha Canyon
Kathyland, LA 36717-2161",jreh2bkw,5i61lz4t2,24,True,False,bitcoin,Discover,B
233,64,True,suzanne21@gmail.com,1-043-962-2576,ewc3gyloi1ing9o64jpt,4834:7ccb:15de:9123:5658:42c3:cc50:79f,"398 Latasha Canyon
Kathyland, LA 36717-2161",910715,24,fulfilled,"398 Latasha Canyon
Kathyland, LA 36717-2161",95qmlxm7,5i61lz4t2,24,False,False,bitcoin,Discover,B
234,65,True,johnlowery@gmail.com,04712252182,311kdz4c1210iixltk2j,42b3:df19:86fe:abd9:dafe:f6c1:eb76:c72,"11704 Andrew Villages Apt. 035
Jamesfurt, OR 49817-0470",3ougge,11,fulfilled,"11704 Andrew Villages Apt. 035
Jamesfurt, OR 49817-0470",qenelvvf,opyep1aoj,11,True,False,card,VISA 16 digit,Rose Bancshares
235,65,True,johnlowery@gmail.com,04712252182,311kdz4c1210iixltk2j,42b3:df19:86fe:abd9:dafe:f6c1:eb76:c72,"11704 Andrew Villages Apt. 035
Jamesfurt, OR 49817-0470",3ougge,11,fulfilled,"11704 Andrew Villages Apt. 035
Jamesfurt, OR 49817-0470",w5wkltds,opyep1aoj,11,False,False,card,VISA 16 digit,Rose Bancshares
236,65,True,johnlowery@gmail.com,04712252182,311kdz4c1210iixltk2j,42b3:df19:86fe:abd9:dafe:f6c1:eb76:c72,"11704 Andrew Villages Apt. 035
Jamesfurt, OR 49817-0470",6p7c0x,42,fulfilled,"5015 Harrison Fields Suite 162
Sheppardfort, FL 39092",m0vig74t,opyep1aoj,42,False,False,card,VISA 16 digit,Rose Bancshares
237,65,True,johnlowery@gmail.com,04712252182,311kdz4c1210iixltk2j,42b3:df19:86fe:abd9:dafe:f6c1:eb76:c72,"11704 Andrew Villages Apt. 035
Jamesfurt, OR 49817-0470",dd8z28,37,fulfilled,"11704 Andrew Villages Apt. 035
Jamesfurt, OR 49817-0470",ao66pcnh,opyep1aoj,37,False,False,card,VISA 16 digit,Rose Bancshares
238,65,True,johnlowery@gmail.com,04712252182,311kdz4c1210iixltk2j,42b3:df19:86fe:abd9:dafe:f6c1:eb76:c72,"11704 Andrew Villages Apt. 035
Jamesfurt, OR 49817-0470",0b6r24,30,fulfilled,"11704 Andrew Villages Apt. 035
Jamesfurt, OR 49817-0470",h1zprjml,opyep1aoj,30,True,False,card,VISA 16 digit,Rose Bancshares
239,65,True,johnlowery@gmail.com,04712252182,311kdz4c1210iixltk2j,42b3:df19:86fe:abd9:dafe:f6c1:eb76:c72,"11704 Andrew Villages Apt. 035
Jamesfurt, OR 49817-0470",0b6r24,30,fulfilled,"11704 Andrew Villages Apt. 035
Jamesfurt, OR 49817-0470",0ltw4chk,opyep1aoj,30,False,False,card,VISA 16 digit,Rose Bancshares
